iso_code,continent,location,date,population,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million
TUR,Asia,Turkey,03-10-20,84339067,323014,1502,1435.429,8384,59,65,3829.945,17.809,17.02,99.408,0.7,0.771,0.97,,,,,,,,
TUR,Asia,Turkey,04-10-20,84339067,324443,1429,1430,8441,57,63.429,3846.889,16.944,16.955,100.084,0.676,0.752,1,,,,,,,,
TUR,Asia,Turkey,05-10-20,84339067,326046,1603,1457.286,8498,57,62.286,3865.895,19.007,17.279,100.76,0.676,0.739,1.02,,,,,,,,
TUR,Asia,Turkey,06-10-20,84339067,327557,1511,1469.286,8553,55,60.429,3883.811,17.916,17.421,101.412,0.652,0.716,1.02,,,,,,,,
TUR,Asia,Turkey,07-10-20,84339067,329138,1581,1496.429,8609,56,59.143,3902.557,18.746,17.743,102.076,0.664,0.701,1.02,,,,,,,,
TUR,Asia,Turkey,08-10-20,84339067,330753,1615,1526.143,8667,58,57.857,3921.706,19.149,18.095,102.764,0.688,0.686,1.02,,,,,,,,
TUR,Asia,Turkey,09-10-20,84339067,332382,1629,1552.857,8722,55,56.714,3941.021,19.315,18.412,103.416,0.652,0.672,1.03,,,,,,,,
TUR,Asia,Turkey,10-10-20,84339067,334031,1649,1573.857,8778,56,56.286,3960.573,19.552,18.661,104.08,0.664,0.667,1.04,,,,,,,,
TUR,Asia,Turkey,11-10-20,84339067,335533,1502,1584.286,8837,59,56.571,3978.382,17.809,18.785,104.779,0.7,0.671,1.05,,,,,,,,
TUR,Asia,Turkey,12-10-20,84339067,337147,1614,1585.857,8895,58,56.714,3997.519,19.137,18.803,105.467,0.688,0.672,1.05,,,,,,,,
TUR,Asia,Turkey,13-10-20,84339067,338779,1632,1603.143,8957,62,57.714,4016.869,19.35,19.008,106.202,0.735,0.684,1.05,,,,,,,,
TUR,Asia,Turkey,14-10-20,84339067,340450,1671,1616,9014,57,57.857,4036.682,19.813,19.161,106.878,0.676,0.686,1.05,,,,,,,,
TUR,Asia,Turkey,15-10-20,84339067,342143,1693,1627.143,9080,66,59,4056.756,20.074,19.293,107.661,0.783,0.7,1.05,,,,,,,,
TUR,Asia,Turkey,16-10-20,84339067,343955,1812,1653.286,9153,73,61.571,4078.241,21.485,19.603,108.526,0.866,0.73,1.07,,,,,,,,
TUR,Asia,Turkey,17-10-20,84339067,345678,1723,1663.857,9224,71,63.714,4098.67,20.429,19.728,109.368,0.842,0.755,1.1,,,,,,,,
TUR,Asia,Turkey,18-10-20,84339067,347493,1815,1708.571,9296,72,65.571,4120.19,21.52,20.258,110.222,0.854,0.777,1.14,,,,,,,,
TUR,Asia,Turkey,19-10-20,84339067,349519,2026,1767.429,9371,75,68,4144.212,24.022,20.956,111.111,0.889,0.806,1.15,,,,,,,,
TUR,Asia,Turkey,20-10-20,84339067,351413,1894,1804.857,9445,74,69.714,4166.669,22.457,21.4,111.988,0.877,0.827,1.14,,,,,,,,
TUR,Asia,Turkey,21-10-20,84339067,353426,2013,1853.714,9513,68,71.286,4190.537,23.868,21.979,112.795,0.806,0.845,1.13,,,,,,,,
TUR,Asia,Turkey,22-10-20,84339067,355528,2102,1912.143,9584,71,72,4215.46,24.923,22.672,113.637,0.842,0.854,1.12,,,,,,,,
TUR,Asia,Turkey,23-10-20,84339067,357693,2165,1962.571,9658,74,72.143,4241.131,25.67,23.27,114.514,0.877,0.855,1.12,,,,,,,,
TUR,Asia,Turkey,24-10-20,84339067,359784,2091,2015.143,9727,69,71.857,4265.923,24.793,23.893,115.332,0.818,0.852,1.14,,,,,,,,
TUR,Asia,Turkey,25-10-20,84339067,361801,2017,2044,9799,72,71.857,4289.839,23.915,24.236,116.186,0.854,0.852,1.14,,,,,,,,
TUR,Asia,Turkey,26-10-20,84339067,363999,2198,2068.571,9874,75,71.857,4315.9,26.061,24.527,117.075,0.889,0.852,1.14,,,,,,,,
TUR,Asia,Turkey,27-10-20,84339067,366208,2209,2113.571,9950,76,72.143,4342.092,26.192,25.06,117.976,0.901,0.855,1.14,,,,,,,,
TUR,Asia,Turkey,28-10-20,84339067,368513,2305,2155.286,10027,77,73.429,4369.422,27.33,25.555,118.889,0.913,0.871,1.11,,,,,,,,
TUR,Asia,Turkey,29-10-20,84339067,370832,2319,2186.286,10099,72,73.571,4396.918,27.496,25.923,119.743,0.854,0.872,1.08,,,,,,,,
TUR,Asia,Turkey,30-10-20,84339067,373154,2322,2208.714,10177,78,74.143,4424.45,27.532,26.189,120.668,0.925,0.879,1.07,,,,,,,,
TUR,Asia,Turkey,31-10-20,84339067,375367,2213,2226.143,10252,75,75,4450.69,26.239,26.395,121.557,0.889,0.889,1.09,,,,,,,,
TUR,Asia,Turkey,01-11-20,84339067,377473,2106,2238.857,10326,74,75.286,4475.66,24.971,26.546,122.434,0.877,0.893,1.09,,,,,,,,
TUR,Asia,Turkey,02-11-20,84339067,379775,2302,2253.714,10402,76,75.429,4502.955,27.295,26.722,123.335,0.901,0.894,1.1,,,,,,,,
TUR,Asia,Turkey,03-11-20,84339067,382118,2343,2272.857,10481,79,75.857,4530.735,27.781,26.949,124.272,0.937,0.899,1.1,,,,,,,,
TUR,Asia,Turkey,04-11-20,84339067,384509,2391,2285.143,10558,77,75.857,4559.085,28.35,27.095,125.185,0.913,0.899,1.07,,,,,,,,
TUR,Asia,Turkey,05-11-20,84339067,386820,2311,2284,10639,81,77.143,4586.487,27.401,27.081,126.146,0.96,0.915,1.03,,,,,,,,
TUR,Asia,Turkey,06-11-20,84339067,389256,2436,2300.286,10722,83,77.857,4615.37,28.883,27.274,127.13,0.984,0.923,1.06,,,,,,,,
TUR,Asia,Turkey,07-11-20,84339067,391739,2483,2338.857,10803,81,78.714,4644.811,29.441,27.732,128.09,0.96,0.933,1.11,,,,,,,,
TUR,Asia,Turkey,08-11-20,84339067,394255,2516,2397.429,10887,84,80.143,4674.643,29.832,28.426,129.086,0.996,0.95,1.14,,,,,,,,
TUR,Asia,Turkey,09-11-20,84339067,396831,2576,2436.571,10972,85,81.429,4705.186,30.543,28.89,130.094,1.008,0.965,1.15,,,,,,,,
TUR,Asia,Turkey,10-11-20,84339067,399360,2529,2463.143,11059,87,82.571,4735.172,29.986,29.205,131.125,1.032,0.979,1.15,,,,,,,,
TUR,Asia,Turkey,11-11-20,84339067,402053,2693,2506.286,11145,86,83.857,4767.103,31.931,29.717,132.145,1.02,0.994,1.14,,,,,,,,
TUR,Asia,Turkey,12-11-20,84339067,404894,2841,2582,11233,88,84.857,4800.788,33.685,30.615,133.189,1.043,1.006,1.11,,,,,,,,
TUR,Asia,Turkey,13-11-20,84339067,407939,3045,2669,11326,93,86.286,4836.892,36.104,31.646,134.291,1.103,1.023,1.17,,,,,,,,
TUR,Asia,Turkey,14-11-20,84339067,411055,3116,2759.429,11418,92,87.857,4873.839,36.946,32.718,135.382,1.091,1.042,1.24,,,,,,,,
TUR,Asia,Turkey,15-11-20,84339067,414278,3223,2860.429,11507,89,88.571,4912.053,38.215,33.916,136.437,1.055,1.05,1.3,,,,,,,,
TUR,Asia,Turkey,16-11-20,84339067,417594,3316,2966.143,11601,94,89.857,4951.371,39.317,35.169,137.552,1.115,1.065,1.34,,,,,,,,
TUR,Asia,Turkey,17-11-20,84339067,421413,3819,3150.429,11704,103,92.143,4996.652,45.282,37.354,138.773,1.221,1.093,1.39,,,,,,,,
TUR,Asia,Turkey,18-11-20,84339067,425628,4215,3367.857,11820,116,96.429,5046.629,49.977,39.932,140.149,1.375,1.143,1.43,,,,,,,,
TUR,Asia,Turkey,19-11-20,84339067,430170,4542,3610.857,11943,123,101.429,5100.483,53.854,42.814,141.607,1.458,1.203,1.39,,,,,,,,
TUR,Asia,Turkey,20-11-20,84339067,435273,5103,3904.857,12084,141,108.286,5160.989,60.506,46.3,143.279,1.672,1.284,1.51,,,,,,,,
TUR,Asia,Turkey,21-11-20,84339067,440805,5532,4250,12219,135,114.429,5226.581,65.592,50.392,144.879,1.601,1.357,1.67,,,,,,,,
TUR,Asia,Turkey,22-11-20,84339067,446822,6017,4649.143,12358,139,121.571,5297.924,71.343,55.124,146.528,1.648,1.441,1.81,,,,,,,,
TUR,Asia,Turkey,23-11-20,84339067,453535,6713,5134.429,12511,153,130,5377.52,79.595,60.878,148.342,1.814,1.541,1.98,,,,,,,,
TUR,Asia,Turkey,24-11-20,84339067,460916,7381,5643.286,12672,161,138.286,5465.036,87.516,66.912,150.251,1.909,1.64,2.24,,,,,,,,
TUR,Asia,Turkey,25-11-20,84339067,467730,6814,6014.571,12840,168,145.714,5545.828,80.793,71.314,152.243,1.992,1.728,2.66,,,,,,,,
TUR,Asia,Turkey,26-11-20,84339067,503738,36008,10509.714,13014,174,153,5972.772,426.943,124.613,154.306,2.063,1.814,3.33,,,,,,,,
TUR,Asia,Turkey,27-11-20,84339067,548244,44506,16138.714,13191,177,158.143,6500.475,527.703,191.355,156.404,2.099,1.875,3.2,,,,,,,,
TUR,Asia,Turkey,28-11-20,84339067,578347,30103,19648.857,13373,182,164.857,6857.403,356.928,232.975,158.562,2.158,1.955,2.68,,,,,,,,
TUR,Asia,Turkey,29-11-20,84339067,607628,29281,22972.286,13558,185,171.429,7204.585,347.182,272.38,160.756,2.194,2.033,2.27,,,,,,,,
TUR,Asia,Turkey,30-11-20,84339067,638847,31219,26473.143,13746,188,176.429,7574.746,370.161,313.889,162.985,2.229,2.092,1.98,,,,,,,,
TUR,Asia,Turkey,01-12-20,84339067,668957,30110,29720.143,13936,190,180.571,7931.757,357.011,352.389,165.238,2.253,2.141,1.75,,,,,,,,
TUR,Asia,Turkey,02-12-20,84339067,700880,31923,33307.143,14129,193,184.143,8310.265,378.508,394.92,167.526,2.288,2.183,1.57,,,,,,,,
TUR,Asia,Turkey,03-12-20,84339067,733261,32381,32789,14316,187,186,8694.203,383.938,388.776,169.743,2.217,2.205,1.36,,,,,,,,
TUR,Asia,Turkey,04-12-20,84339067,765997,32736,31107.571,14509,193,188.286,9082.351,388.148,368.839,172.032,2.288,2.232,1.32,,,,,,,,
TUR,Asia,Turkey,05-12-20,84339067,797893,31896,31363.714,14705,196,190.286,9460.539,378.188,371.876,174.356,2.324,2.256,1.31,,,,,,,,
TUR,Asia,Turkey,06-12-20,84339067,828295,30402,31523.857,14900,195,191.714,9821.012,360.474,373.775,176.668,2.312,2.273,1.25,,,,,,,,
TUR,Asia,Turkey,07-12-20,84339067,860432,32137,31655,15103,203,193.857,10202.057,381.045,375.33,179.075,2.407,2.299,1.19,,,,,,,,
TUR,Asia,Turkey,08-12-20,84339067,893630,33198,32096.143,15314,211,196.857,10595.683,393.625,380.561,181.577,2.502,2.334,1.1,,,,,,,,
TUR,Asia,Turkey,09-12-20,84339067,925342,31712,32066,15531,217,200.286,10971.689,376.006,380.203,184.15,2.573,2.375,0.97,,,,,,,,
TUR,Asia,Turkey,10-12-20,84339067,1748567,,27440.143,15751,220,205,20732.586,,325.355,186.758,2.609,2.431,0.77,,,,,,,,
TUR,Asia,Turkey,11-12-20,84339067,1780673,32106,27350.143,15977,226,209.714,21113.264,380.678,324.288,189.438,2.68,2.487,0.57,,,,,,,,
TUR,Asia,Turkey,12-12-20,84339067,1809809,29136,26955.857,16199,222,213.429,21458.727,345.463,319.613,192.07,2.632,2.531,0.49,,,,,,,,
TUR,Asia,Turkey,13-12-20,84339067,1836728,26919,26458.286,16417,218,216.714,21777.903,319.176,313.713,194.655,2.585,2.57,0.44,,,,,,,,
TUR,Asia,Turkey,14-12-20,84339067,1866345,29617,26098.286,16646,229,220.429,22129.069,351.166,309.445,197.37,2.715,2.614,0.41,,,,,,,,
TUR,Asia,Turkey,15-12-20,84339067,1898447,32102,25941.714,16881,235,223.857,22509.699,380.63,307.588,200.156,2.786,2.654,0.38,,,,,,,,
TUR,Asia,Turkey,16-12-20,84339067,1928165,29718,25656.857,17121,240,227.143,22862.062,352.363,304.211,203.002,2.846,2.693,0.35,,,,,,,,
TUR,Asia,Turkey,17-12-20,84339067,1955680,27515,29587.571,17364,243,230.429,23188.305,326.243,350.817,205.883,2.881,2.732,0.31,,,,,,,,
TUR,Asia,Turkey,18-12-20,84339067,1982090,26410,28773.857,17610,246,233.286,23501.446,313.141,341.169,208.8,2.917,2.766,0.35,,,,,,,,
TUR,Asia,Turkey,19-12-20,84339067,2004285,22195,27782.286,17851,241,236,23764.61,263.164,329.412,211.658,2.858,2.798,0.4,,,,,,,,
TUR,Asia,Turkey,20-12-20,84339067,2024601,20316,26839,18097,246,240,24005.494,240.885,318.227,214.574,2.917,2.846,0.42,,,,,,,,
TUR,Asia,Turkey,21-12-20,84339067,2043704,19103,25337,18351,254,243.571,24231.997,226.502,300.418,217.586,3.012,2.888,0.43,,,,,,,,
TUR,Asia,Turkey,22-12-20,84339067,2062960,19256,23501.857,18602,251,245.857,24460.313,228.316,278.659,220.562,2.976,2.915,0.42,,,,,,,,
TUR,Asia,Turkey,23-12-20,84339067,2082610,19650,22063.571,18861,259,248.571,24693.301,232.988,261.606,223.633,3.071,2.947,0.42,,,,,,,,
TUR,Asia,Turkey,24-12-20,84339067,2100712,18102,20718.857,19115,254,250.143,24907.935,214.634,245.661,226.645,3.012,2.966,0.41,,,,,,,,
TUR,Asia,Turkey,25-12-20,84339067,2118255,17543,19452.143,19371,256,251.571,25115.941,208.006,230.642,229.68,3.035,2.983,0.45,,,,,,,,
TUR,Asia,Turkey,26-12-20,84339067,2133373,15118,18441.143,19624,253,253.286,25295.193,179.253,218.655,232.68,3,3.003,0.49,,,,,,,,
TUR,Asia,Turkey,27-12-20,84339067,2147578,14205,17568.143,19878,254,254.429,25463.621,168.427,208.304,235.691,3.012,3.017,0.53,,,,,,,,
TUR,Asia,Turkey,28-12-20,84339067,2162775,15197,17010.143,20135,257,254.857,25643.81,180.189,201.688,238.739,3.047,3.022,0.55,,,,,,,,
TUR,Asia,Turkey,29-12-20,84339067,2178580,15805,16517.143,20388,253,255.143,25831.208,187.398,195.842,241.739,3,3.025,0.56,,,,,,,,
TUR,Asia,Turkey,30-12-20,84339067,2194272,15692,15951.714,20642,254,254.429,26017.267,186.058,189.138,244.75,3.012,3.017,0.56,,,,,,,,
TUR,Asia,Turkey,31-12-20,84339067,2208652,14380,15420,20881,239,252.286,26187.769,170.502,182.833,247.584,2.834,2.991,0.55,,,,,,,,
TUR,Asia,Turkey,01-01-21,84339067,2220855,12203,14657.143,21093,212,246,26332.459,144.69,173.788,250.098,2.514,2.917,0.57,,,,,,,,
TUR,Asia,Turkey,02-01-21,84339067,2232035,11180,14094.571,21295,202,238.714,26465.019,132.56,167.118,252.493,2.395,2.83,0.61,,,,,,,,
TUR,Asia,Turkey,03-01-21,84339067,2241912,9877,13476.286,21488,193,230,26582.129,117.111,159.787,254.781,2.288,2.727,0.65,,,,,,,,
TUR,Asia,Turkey,04-01-21,84339067,2255607,13695,13261.714,21685,197,221.429,26744.51,162.38,157.243,257.117,2.336,2.625,0.7,,,,,,,,
TUR,Asia,Turkey,05-01-21,84339067,2270101,14494,13074.429,21879,194,213,26916.364,171.854,155.022,259.417,2.3,2.526,0.72,,,,,,,,
TUR,Asia,Turkey,06-01-21,84339067,2283931,13830,12808.429,22070,191,204,27080.345,163.981,151.868,261.682,2.265,2.419,0.71,,,,,,,,
TUR,Asia,Turkey,07-01-21,84339067,2296102,12171,12492.857,22264,194,197.571,27224.655,144.31,148.127,263.982,2.3,2.343,0.69,,,,,,,,
TUR,Asia,Turkey,08-01-21,84339067,2307581,11479,12389.429,22450,186,193.857,27360.76,136.105,146.9,266.187,2.205,2.299,0.7,,,,,,,,
